0,1000000
0,14.130469344906496
0,438.029886864586
0,223.13891284283642
0,9.395330823593477
0,7.327894740230808
0,7.324653117458112
0,5.0932403207404535
0,3.3240855186800586
0,2.938754970664386
0,2.9387548709352385
0,2.8680294027028457
0,2.8645418982025665
0,2.8643087569127874
0,2.7964290348738254
0,2.7964288449236334
0,2.7922058054752914
0,2.792205624336448
0,2.7919690219731326
0,2.7919651792263096
0,2.7918906402533996
0,2.7902850434466977
0,2.790167650031013
0,2.7901676003532296
0,2.790095514839651
0,2.7888000596877673
0,2.7157870922100744
0,2.715787057103456
0,2.713809093647444
0,2.6863238999453576
0,2.684991491714287
0,2.6845359664824167
0,2.619053458397475
0,2.5900007121192568
0,2.590000710816727
0,2.590000708764256
0,2.589929947592912
0,2.5819441016271667
0,2.581686630729831
0,2.5816217461326714
0,2.5812156286657535
0,2.571796242130947
0,2.571796236785529
0,2.5709159338979872
0,2.570581201514278
0,2.565369211221406
0,2.562758230340553
0,2.534527722144251
0,2.53323354687448
0,2.530711294425601
0,2.5301690381910453
0,2.529607784883806
0,2.5270711565561133
0,2.5270533745458286
0,2.518044882565244
0,2.518043016552491
0,2.516677676804284
0,2.5066484609776465
0,2.5063336403095193
0,2.4916112839315128
0,2.491521942623092
0,2.4820254406468583
0,2.4820254405394055
0,2.482025440485679
0,2.482025440337932
0,2.4820231490898146
0,2.4820231489053217
0,2.4818091022486017
0,2.4818091022475106
0,2.4818017481958146
0,2.4818017481670984
0,2.4796733514311984
0,2.4795737885539224
0,2.4777480627421147
0,2.477736874769631
0,2.4777356524131204
0,2.4777335076558855
0,2.476934831893953
0,2.4745299710051873
0,2.4741859372609594
0,2.4741859247528786
0,2.474169537102052
0,2.4741615293607317
0,2.4741615103377352
0,2.474146108855614
0,2.474092288342232
0,2.4675128625905423
0,2.4646969016672795
0,2.461743561594112
0,2.4617035437300325
0,2.4538651892773817
0,2.453747888662876
0,2.453702601041256
0,2.453450195578254
0,2.4533686984909213
0,2.4533564940616603
0,2.4532916385416295
0,2.4522005814127614
0,2.4515996802082465
0,2.4513641438852014
0,2.447310616719522
0,2.447299592161685
0,2.444181945607858
0,2.4421096943706315
0,2.441285415365326
0,2.4408412940675253
0,2.4406883071328975
0,2.4401420726826624
0,2.4395920843551893
0,2.439529588699245
0,2.4391281264555267
0,2.4390122766097737
0,2.4389854084671545
0,2.43893348300546
0,2.4387494996400747
0,2.438395937726755
0,2.4383945326691454
0,2.437866777946132
0,2.436992521624271
0,2.4369231257679105
0,2.4368648195663054
0,2.436783443344408
0,2.4367004113819903
0,2.4366833771622423
0,2.4366561959304227
0,2.428331633564245
0,2.428331632037245
0,2.428319104004987
0,2.428316749555883
0,2.4282936568928624
0,2.4279882667127657
0,2.427423194704856
0,2.4274218706046136
0,2.427421728773933
0,2.427407609624013
0,2.4273287135312125
0,2.4269635298737735
0,2.4263443848264026
0,2.426327099969116
0,2.4261420248952663
0,2.4258964583858984
0,2.4258964196421253
0,2.4257089876255313
0,2.424718904517088
0,2.4243920194344497
0,2.4239179467181526
0,2.4237840806822466
0,2.4237821192141116
0,2.4236928076366797
0,2.4236177646390975
0,2.4236129504209547
0,2.4234314558722403
0,2.42343122734714
0,2.423429084067185
0,2.423359864788003
0,2.423331035757346
0,2.4231234752794366
0,2.422964312867584
0,2.4227242522964176
0,2.4221216735161826
0,2.4221214366511714
0,2.4220682609405046
0,2.4220649851609863
0,2.4218730658748093
